name,overview,popularity,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,first_air_year,in_production_True
The Duke of Mount Deer,"Wai Siu Bo is the son of a prostitute who works in a brothel in Yangzhou. After joining the Heaven and Earth society, he heads to the Capital and gets enrolled into the service of the Grand Eunuchs. There he becomes friends with the young emperor Hong Hei (Wai mistakes the emperor as another young eunuch) and falls in love with the emperor's younger sister, Princess Kin Ning. His adventures in the Forbidden City leads him into discovering the empress dowager as an impostor; finding several volumes of the prized 42 Chapters which contains the location of a treasure cave; helps the emperor kill the baddie courtier, Lord Obai; and see his position rise from humble eunuch to a grand courtier and confidante of the emperor.",0.01991654425787721,0.8083,0.0005118362124120282,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,False
Documentary Now!,"Loving parodies of some of the world's best-known documentaries. Each episode is shot in a different style of documentary filmmaking, and honors some of the most important stories that didn't actually happen.",0.0199149727557659,0.6942,0.0025591810620601407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,True
The Wild Life of Tim Faulkner,"Wrestling a saltwater crocodile, wrangling a deadly Taipan and milking a Funnel-web spider. It's all in a morning work for Aussie wildlife expert Tim Faulkner. That still leaves time in this passionate conservationist's day to release a blue-tongued lizard, tag a wild platypus and save the Tasmanian Devil from extinction.",0.01989723723193822,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,False
This is Hinatazaka46. Can I have a minute?,,0.021141193403193335,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,True
Life with Bonnie,"The host of the local morning talk show Morning Chicago creatively balances family commitment—to her husband John, a hard-working family practice doctor, and their three young children— and career obligations.",0.024470532876160918,0.65,0.00017061207080400938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,False
몽땅내사랑,,0.01596870645395712,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,True
Stellar Transformation,"In a galaxy far away, there is a kid without innate ability to practice internal techniques. So, in order to gain the respect of his father, he resolutely chooses to follow the more difficult and painful path of practicing external techniques. As the years go by, he grows up, but what really changes his life is a mysterious meteoric crystal stone – the Meteoric Tear. This stone fuses with the young man’s body unnoticed, and he seems to undergo drastic transformations as a result. After that, everything is changed. Eventually his father knows that the son for whom he hasn’t really shown a lot of consideration possesses astonishing abilities. And there’s a lot more to come.",0.016265720352995294,0.8,0.00038387715930902113,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018.0,True
GetBackers,"They're the Get Backers, and they live by a simple motto: If it was taken, we'll get it back. Their success rate is 100%. They may have no luck with money, but they always come through on a job, no matter how small. Ban and Ginji are no ordinary retrieval service though. With Ginji's ability to generate lightning and Ban's Jagan Eye and 200kg force grip, they'll take on any job, from retrieving stuffed toys to fine art to lost memories. If the GetBackers say they'll get it back, they will!",0.018288917071160087,0.7125,0.0011942844956280656,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002.0,False
Son of Zorn,"Zorn, the animated warrior, returns to Orange County, CA, to win back his live-action ex-wife Edie and teenage son, Alan.",0.024041063799169215,0.6200000000000001,0.002431222008957134,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,False
Les Mystères de l'amour,,0.01558458643789188,0.63,0.00042653017701002344,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,True
La pecera de Eva,,0.02368994532744155,0.42000000000000004,0.00021326508850501172,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010.0,False
Warrior Baek Dong Soo,"Warrior Baek Dong-soo is a 2011 South Korean fusion historical/action television series starring Ji Chang-wook, Yoo Seung-ho, Yoon So-yi, Shin Hyun-bin, Choi Min-soo and Jun Kwang-ryul. It aired on SBS from July 4 to October 10, 2011 on Mondays and Tuesdays at 21:55 for 29 episodes. Based on the 2010 comic Honorable Baek Dong-soo by Lee Jae-heon, the series is about how Joseon historical figure Baek Dong-soo grew to become a swordsman and folk hero. Baek was one of the three authors of Muyedobotongji, a pivotal martial arts work commissioned by King Jeongjo. Set against the backdrop of political maneuverings in Joseon between different factions, namely those led by King Jeongjo, by the Qing ambassador, by the Japanese swordsman Kenzo, and the assassin's guild Heuksa Chorong, at its core the series is a coming-of-age drama about brotherhood, friendship, loyalty and honor.",0.01808192779306999,0.5700000000000001,0.0005971422478140328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011.0,False
Jinny's Kitchen,"A spin-off of the Youn's Kitchen series.

A program that shows the process of Lee Seo-jin, who was promoted from director of 'Youn's Kitchen' in the past to now a CEO/boss, opening and running a small snack & street food bar abroad.",0.01743806092803486,0.8,0.0004691831947110258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.0,True
"Father, Dear Father",Patrick Glover is a divorced thriller novelist attempting to raise and keep the peace between his two teenage daughters.,0.02838469563483859,0.5,8.530603540200469e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968.0,False
The Magnificent Seven,"The Magnificent Seven is an American western television series based on the 1960 movie, which is a remake of the Japanese film Seven Samurai. It aired between 1998 and 2000. It was filmed in Newhall, California. The pilot, scripted by Chris Black and Frank Q. Dobbs, was filmed in Mescal, Arizona and the Dragoon Mountains of Arizona, near Tombstone.

Robert Vaughn, who had starred in the original 1960 movie, frequently guest-starred as a crusading judge.",0.016615042822310033,0.5900000000000001,0.0005544892301130305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1998.0,False
Golden Garden,"Eun Dong-Joo attempts to get back her stolen life. When she was 6 years-old, she was abandoned at an orphanage. She did not remember anything except her name. Despite her difficult environment, she has grown into a woman with a positive and bright personality.",0.017279339214792234,0.63,0.00012795905310300704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,False
The Megan Mullally Show,"The Megan Mullally Show is an American talk show hosted by Megan Mullally that debuted in syndication on September 18, 2006, and was cancelled in January 2007 due to its low ratings. Early promotions for the program featured Mullally as herself and as her Will & Grace character, Karen Walker. The talk show also aired nationally on TBS and was distributed by NBC Universal Television Distribution.

Promotional television advertisements featured Mullally standing in front of the title-card attempting to correct the voice-over announcer who throughout the commercial mispronounces her name as ""Minnie Minnie Moo Moo"" and ""Monkey McMonkey"" among other names.

The first episode featured actor Will Ferrell and Jenny McCarthy.",0.015662937043155918,0.42000000000000004,0.00021326508850501172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,False
Loving You a Thousand Times,"Loving You a Thousand Times is a South Korean television drama starring Lee Soo-kyung, Jung Gyu-woon, Go Eun-mi, Ryu Jin and Lee Si-young. It aired on SBS from August 29, 2009 to March 7, 2010 on Saturdays and Sundays at 20:50 for 55 episodes.",0.019977608339916807,0.65,0.00017061207080400938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009.0,False
Dumbo's Circus,"Dumbo's Circus was a live-action/puppet television series that aired on Disney Channel, featuring the character of Dumbo from the original film. The series was in production for three and a half seasons, and reruns continued to air until February 28, 1997.

Many of the show's cast went on to star in the popular Christian radio series, Adventures in Odyssey.",0.027834445395577386,0.52,0.00017061207080400938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985.0,False
House on Wheels,"A variety program where the cast will experience life in various places around Korea. The cast will build a small, portable home where they’ll live together and invite guests over. They’ll empty their greed for a house and fill their lives with important things in their lives instead.",0.02721078355768771,0.75,8.530603540200469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,True
Mehmed: Sultan of Conquests,"The project, which will follow the story on the life of one of the most important rulers in Ottoman history, Fatih Sultan Mehmed, will also feature important stages of the life of Eyüp el Ensari, an important figure in the Islamic world, in parallel with Fatih's life.",0.02004450942979842,0.8250000000000001,0.00017061207080400938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,True
Player,The story about the revenge of four talented individuals in their respective fields who create an elite team to solve crimes.,0.016782744547617297,0.7400000000000001,0.0009383663894220516,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018.0,True
Shōgun,An English navigator becomes both a player and pawn in complex political games in feudal Japan.,0.01540116969147148,0.76,0.007848155256984431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,False
And Just Like That…,"This new chapter of “Sex and the City” follows Carrie, Miranda and Charlotte as they navigate the journey from the complicated reality of life and friendship in their 30s to the even more complicated reality of life and friendship in their 50s.",0.016648942367854073,0.7400000000000001,0.02051610151418213,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,True
The Sex Lives of College Girls,"Follow four college roommates as they arrive at New England’s prestigious Essex College. A bundle of contradictions and hormones, these girls are equal parts lovable and infuriating as they live out their new, free lives on campus.",0.02590351830137684,0.7382,0.012156110044785668,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,True
Wild Angel,"An orphan who's working in a Mansion, falls in love with the owners' son.",0.028332387064562023,0.7234,0.00272979313286415,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,False
Tomodachi Game,"Yuuichi Katagiri believes that friends are more important than money, but he also knows the hardships of not having enough funds. He works hard to save up in order to go on the high school trip, because he has promised his four best friends that they will all go together. However, after the class' money is all collected, it's stolen! Suspicion falls on two of Yuuichi's friends, Shiho Sawaragi and Makoto Shibe.

Soon afterwards, the five of them are kidnapped, and wake up in a strange room with a character from a short-lived anime. Apparently, one of them has entered them into a ""friendship game"" in order to take care of their massive debt. But who was it, and why did they have such a debt? Could they have stolen the money from class to pay for entry into the game? Yuuichi and his best friends will have to succeed in psychological games that will test or destroy their faith in one another.",0.02313587858305288,0.7313000000000001,0.0020473448496481127,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2022.0,False
Flaming Brothers,"Lai Siu Tin is the spoilt son of a very rich woman who is not his real mother. Ming Chi Git is the son of Ming Sing, a poor, uneducated woman who came from China. Both of this men would never have known each other if not for the fact that they both share the same mother and father.

Set in modern Hong Kong, it is a tale of rivalry, jealousy, bitter hatred of two brothers and their mother who is caught between her love for two sons.",0.01967071642760752,0.5,4.2653017701002346e-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999.0,False
Ms. Marvel,"A great student, avid gamer, and voracious fan-fic scribe, Kamala Khan has a special affinity for superheroes, particularly Captain Marvel. However, she struggles to fit in at home and at school — that is, until she gets superpowers like the heroes she’s always looked up to. Life is easier with superpowers, right?",0.02831038603500364,0.65,0.047515461718916616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,False
First Time Flippers,The trials and hardships of rookie house flippers.,0.02136232620028525,0.5,8.530603540200469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,True
RWBY: Ice Queendom,"In the world of Remnant, a place where science and fairy tales coexist, human civilization is plagued by deadly monsters known as the Grimm. For a time, victory by the Grimm seemed all but certain, if not for the heroism of those sworn to protect humanity -- Huntsmen and Huntresses. These warriors are trained and assembled into teams at schools like Beacon Academy, where Ruby meets Weiss and Blake -- forming Team RWBY along with Ruby’s sister, Yang. While team RWBY studies to become the greatest Huntresses the world of Remnant has ever known, they are faced with a horrifying threat...",0.020247457702459424,0.63,0.0004691831947110258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022.0,False
Dexter: New Blood,"10 years after Dexter went missing in the eye of Hurricane Laura, we find him living under an assumed name in the small town of Iron Lake, New York.  Dexter may be embracing his new life, but in the wake of unexpected events in this close-knit community, his Dark Passenger beckons.",0.016970426799768405,0.8002000000000001,0.045510769886969504,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,False
Not Going Out,"Lee is a childish northerner who lives in a fancy penthouse apartment in London who goes through a variety of jobs such as a janitor and ice cream man, as well as attempting relationships with female flatmates. His best mate, Daily Mail reading, middle-class citizen Tim is always there to stop Lee from getting in trouble, or not? Mayhem is never far away with cleaner Barbara who has never done an honest day's work in her life.",0.018201586453831402,0.7354,0.0027724461505651524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,True
